Policy_Id,Policy_State,Policy_Deductible,Insured_Sex,Incident_Severity,Vehicle_Claim_Amount,Vehicle_Age,Num_Of_Claims,Customer_Tenure,Fraud_Reported
POL101549,PA,1750,Female,Trivial,398.08,2,0,9,0
POL103029,PA,500,Male,Total Loss,10724.403749999998,4,1,1,1
POL108745,FL,1750,Male,Minor,1667.74,4,0,7,0
POL106298,IL,1000,Female,Minor,1213.89,10,0,1,1
POL106662,TX,1750,Female,Major,5533.36,5,1,1,0
POL106626,IL,1000,Female,Minor,1281.55,9,2,5,0
POL102044,OH,1000,Female,Major,4520.39,9,1,2,0
POL100767,OH,1000,Female,Minor,1541.29,7,2,2,0
POL105693,FL,500,Male,Minor,1891.85,3,1,5,0
POL107870,IL,500,Male,Major,4716.58,1,0,6,1
POL107795,CA,500,Female,Major,6019.71,17,2,2,1
POL101508,PA,1000,Female,Major,5948.54,11,1,4,0
POL107230,CA,1000,Male,Major,3952.81,15,1,6,0
POL107857,NY,1000,Female,Major,6308.12,19,0,3,1
POL103302,FL,1000,Male,Minor,1039.41,2,1,7,0
POL104517,OH,1000,Female,Minor,1547.74,1,0,7,0
POL104219,NY,1000,Female,Minor,1649.89,3,0,4,0
POL109172,CA,500,Female,Total Loss,10724.403749999998,6,1,1,1
POL108166,CA,1750,Female,Minor,1199.31,6,0,2,1
POL103292,TX,1000,Female,Total Loss,10724.403749999998,18,0,3,1
POL100819,TX,1000,Male,Minor,1512.81,11,1,1,1
POL101403,IL,1000,Male,Minor,1542.56,6,2,2,1
POL101382,OH,1000,Male,Major,4178.59,5,1,3,0
POL102148,FL,500,Female,Minor,1487.24,11,1,7,0
POL106928,PA,500,Male,Major,4765.73,8,1,2,1
POL105671,NY,1000,Male,Minor,1314.77,19,1,8,0
POL101638,OH,1000,Female,Major,4988.79,17,0,8,0
POL105891,FL,1000,Male,Major,3927.01,8,1,1,1
POL107427,TX,500,Female,Minor,1356.14,10,2,8,1
POL100608,FL,1000,Female,Minor,1111.56,15,2,3,0
POL106907,IL,500,Male,Major,5005.92,11,0,9,1
POL100399,IL,1000,Female,Total Loss,10724.403749999998,9,1,1,1
POL107247,OH,1000,Male,Minor,1444.36,5,1,5,0
POL106406,TX,500,Female,Trivial,486.27,5,2,9,0
POL100882,CA,1000,Female,Minor,1705.67,19,0,6,1
POL103565,IL,1000,Female,Minor,1106.77,8,1,8,0
POL104285,FL,1000,Male,Minor,1215.69,18,0,7,0
POL101179,FL,500,Male,Major,5677.25,17,1,8,1
POL105448,FL,1000,Male,Minor,1760.49,9,0,6,0
POL104244,TX,1000,Male,Total Loss,10724.403749999998,15,0,9,1
POL105218,NY,500,Male,Major,4557.88,19,1,9,1
POL103976,TX,1000,Male,Trivial,567.45,2,1,4,1
POL102130,NY,1000,Female,Trivial,393.7,9,2,5,0
POL105078,FL,500,Male,Minor,1622.96,7,1,2,0
POL100456,CA,500,Male,Minor,1320.1,18,1,7,0
POL105582,IL,500,Male,Minor,1936.25,13,3,8,0
POL105175,IL,1000,Female,Minor,1100.92,3,0,5,0
POL100689,NY,500,Male,Major,4947.66,6,1,5,0
POL109638,TX,1000,Male,Minor,1657.0,18,1,5,0
POL106525,OH,1000,Female,Major,5055.22,9,0,3,0
POL109919,TX,1750,Male,Major,5173.99,1,2,8,1
POL106488,TX,1750,Male,Minor,1555.79,10,2,6,0
POL107154,NY,1000,Male,Minor,989.83,14,4,8,0
POL108513,PA,1750,Male,Major,4381.88,8,3,6,0
POL106610,OH,1000,Female,Trivial,470.34,11,2,4,0
POL109264,IL,1750,Male,Major,4809.56,7,0,5,0
POL104349,PA,1000,Female,Minor,1498.95,9,0,6,0
POL101884,NY,1000,Male,Major,4430.92,8,1,3,1
POL108731,IL,1750,Male,Minor,1416.63,2,1,7,0
POL102494,FL,500,Male,Trivial,501.67,13,0,1,0
POL105947,CA,1000,Female,Trivial,621.04,2,2,4,0
POL103036,TX,1000,Female,Minor,1506.96,16,5,6,1
POL105777,CA,1000,Male,Trivial,482.07,6,0,7,0
POL100845,TX,1750,Female,Minor,985.08,4,0,7,0
POL107967,CA,1000,Male,Total Loss,10724.403749999998,10,0,1,1
POL108575,CA,1000,Male,Minor,1681.61,6,0,2,0
POL107340,OH,1000,Female,Trivial,414.79,14,0,8,0
POL109101,IL,500,Female,Major,5717.76,12,0,6,1
POL108941,TX,500,Male,Minor,1486.99,19,1,1,1
POL107137,PA,1000,Female,Minor,1409.85,10,1,6,0
POL102964,OH,500,Male,Total Loss,10724.403749999998,17,2,6,1
POL102529,OH,500,Female,Minor,1614.65,1,2,2,0
POL105772,NY,500,Male,Minor,1343.74,15,2,2,1
POL101048,OH,1000,Female,Minor,1110.63,19,0,5,0
POL107045,TX,1000,Female,Minor,1349.0,13,2,1,0
POL101960,CA,1750,Male,Major,4845.19,6,1,6,0
POL102530,PA,500,Male,Major,5164.05,16,0,1,1
POL104917,TX,1000,Female,Minor,1217.4,12,0,2,0
POL105901,FL,500,Male,Minor,1582.71,2,0,8,1
POL104259,TX,500,Male,Major,3919.22,9,0,5,1
POL105656,PA,1000,Female,Minor,1338.38,15,0,4,0
POL106097,OH,1000,Female,Minor,1558.14,11,1,1,0
POL105907,IL,500,Female,Major,4591.79,17,1,9,0
POL107373,PA,1000,Male,Total Loss,10724.403749999998,3,0,7,1
POL102978,IL,500,Female,Minor,1799.03,18,2,7,0
POL108954,TX,500,Female,Major,3989.12,10,0,2,1
POL109396,CA,1000,Male,Minor,968.89,1,2,3,1
POL106721,CA,1000,Female,Minor,1039.7,15,0,8,1
POL107842,CA,1750,Male,Major,4818.14,10,2,1,1
POL108858,FL,1000,Male,Trivial,458.39,2,1,6,0
POL103138,FL,1750,Male,Major,6087.12,16,0,3,0
POL101826,CA,1000,Male,Major,5095.92,12,1,7,0
POL105548,NY,500,Female,Total Loss,10724.403749999998,7,1,3,1
POL100560,IL,500,Male,Minor,1035.26,11,0,9,0
POL108899,OH,1000,Female,Minor,1617.58,10,0,6,0
POL105435,IL,500,Male,Total Loss,9181.38,2,1,8,1
POL104437,IL,1000,Female,Major,4758.01,6,1,3,0
POL101442,PA,500,Female,Major,5206.01,19,0,2,1
POL104406,OH,500,Female,Minor,1121.48,16,0,6,1
POL109630,NY,1000,Female,Minor,1731.36,18,0,9,1
POL101689,IL,1000,Male,Major,4169.6,8,0,8,1
POL109965,FL,500,Male,Minor,1416.71,9,3,4,0
POL109088,NY,1000,Male,Major,5548.9,16,0,4,0
POL105962,TX,1000,Male,Trivial,417.81,8,0,3,0
POL102496,FL,1000,Female,Minor,1513.62,7,0,8,1
POL108287,CA,1750,Male,Trivial,564.23,4,0,4,0
POL100340,FL,500,Female,Minor,1607.26,5,0,1,0
POL102408,OH,1750,Male,Minor,1454.03,13,1,9,0
POL108447,OH,1000,Female,Total Loss,10724.403749999998,3,0,2,1
POL105782,FL,500,Male,Total Loss,10724.403749999998,5,0,5,1
POL104576,TX,1750,Male,Minor,1690.16,9,1,5,0
POL103725,OH,1750,Female,Total Loss,10724.403749999998,11,2,9,1
POL102785,NY,1000,Male,Major,4638.34,13,2,8,1
POL101012,OH,1750,Female,Trivial,526.98,16,1,5,0
POL105280,OH,1750,Female,Trivial,645.72,12,0,5,0
POL104895,CA,500,Male,Trivial,577.94,4,1,2,0
POL107121,CA,1000,Male,Major,5404.63,4,2,2,1
POL106549,TX,500,Male,Minor,1333.77,10,3,4,0
POL104037,IL,1000,Male,Minor,1597.67,18,0,2,0
POL100148,CA,1750,Male,Minor,1437.73,18,0,2,0
POL100285,CA,500,Female,Minor,1748.23,15,0,7,0
POL109749,OH,1000,Male,Minor,1409.29,3,0,1,1
POL108499,TX,500,Male,Major,5638.66,17,3,4,1
POL106770,CA,1750,Male,Major,5154.05,8,1,4,0
POL104443,TX,1750,Male,Major,4644.44,4,0,5,0
POL107446,FL,500,Female,Major,6185.88,4,0,8,1
POL100236,NY,1000,Male,Major,5504.08,2,0,5,1
POL109682,TX,1000,Female,Major,5549.06,9,4,3,0
POL107123,OH,1750,Female,Minor,1317.38,18,1,4,0
POL109847,TX,500,Male,Minor,1116.21,1,0,9,1
POL103083,FL,1000,Male,Trivial,445.18,12,2,6,1
POL100632,FL,500,Female,Trivial,479.9,5,0,8,0
POL106813,IL,1000,Male,Total Loss,10724.403749999998,12,1,8,0
POL102493,TX,500,Female,Minor,1144.33,13,1,1,1
POL102665,NY,1000,Male,Major,4672.05,1,0,7,1
POL108584,FL,1000,Female,Minor,1412.88,2,0,3,0
POL108514,TX,1750,Male,Minor,1730.01,13,0,2,1
POL108562,PA,500,Male,Total Loss,10724.403749999998,12,1,6,1
POL104211,FL,1750,Female,Trivial,569.7,1,0,1,0
POL103874,CA,1000,Female,Minor,1479.14,10,0,6,0
POL102817,CA,1750,Male,Trivial,475.04,7,2,9,0
POL109024,FL,1000,Female,Trivial,442.85,11,0,1,0
POL109913,PA,1000,Female,Trivial,639.42,2,1,7,0
POL107426,CA,500,Female,Minor,1528.12,8,1,8,1
POL108694,FL,1000,Male,Minor,1174.46,2,0,5,0
POL108565,FL,1750,Female,Minor,1414.28,18,2,6,0
POL109293,FL,1750,Female,Minor,1463.77,1,1,6,0
POL101735,OH,1000,Male,Major,4780.27,15,1,9,1
POL107397,OH,1000,Female,Total Loss,10724.403749999998,12,3,2,1
POL104255,PA,1750,Female,Minor,1554.53,7,2,4,1
POL108376,NY,1750,Female,Major,4420.51,10,0,2,1
POL102475,OH,1000,Male,Minor,1204.52,16,1,2,0
POL103713,PA,500,Female,Minor,1526.2,11,2,9,0
POL109072,TX,1000,Male,Trivial,493.04,16,2,4,0
POL101804,TX,1750,Male,Minor,1256.75,14,0,9,0
POL100707,IL,1000,Male,Minor,1388.26,16,1,3,1
POL109286,PA,1000,Female,Major,5969.09,4,0,2,1
POL105189,NY,1000,Female,Major,5691.33,15,0,4,1
POL105472,CA,1000,Female,Trivial,446.33,9,1,5,0
POL100072,CA,1000,Male,Minor,1039.24,15,0,5,0
POL107843,FL,1000,Female,Major,4709.77,3,1,9,1
POL105101,FL,500,Female,Trivial,360.43,6,3,4,1
POL106764,IL,1750,Male,Major,5445.71,11,2,2,1
POL101125,FL,1000,Female,Major,4817.71,6,0,3,1
POL101241,IL,1750,Male,Major,5994.01,14,1,2,1
POL108341,FL,1000,Female,Total Loss,10724.403749999998,13,0,7,1
POL102349,CA,500,Female,Minor,1567.78,18,0,2,0
POL106602,TX,1000,Female,Trivial,469.86,5,2,6,0
POL106780,TX,1000,Female,Trivial,543.4,2,2,3,0
POL104358,FL,1750,Female,Minor,1560.99,5,1,3,0
POL101343,IL,1750,Female,Major,5447.33,8,1,9,0
POL108771,NY,1000,Male,Minor,1783.9,2,1,3,0
POL109672,TX,1000,Male,Minor,1521.86,1,0,4,1
POL106652,TX,1000,Male,Major,5528.83,17,0,4,1
POL101100,CA,500,Female,Minor,1337.26,6,2,7,1
POL107327,IL,500,Female,Minor,1091.47,6,0,2,1
POL107622,NY,1750,Male,Minor,1355.88,12,2,7,0
POL100987,TX,500,Male,Minor,1584.4,10,2,1,1
POL102852,NY,1750,Male,Minor,1459.6,7,0,6,0
POL100630,IL,1000,Female,Major,3561.3,15,1,7,0
POL101249,PA,1750,Male,Trivial,475.6,6,1,6,0
POL103179,PA,1000,Male,Trivial,456.7,12,2,9,0
POL100482,FL,1000,Female,Major,6933.29,11,1,8,1
POL103040,NY,1000,Female,Total Loss,10724.403749999998,1,2,8,1
POL105010,NY,500,Female,Minor,1459.06,13,1,3,0
POL108819,TX,500,Male,Major,4906.64,6,1,4,1
POL107000,CA,1750,Female,Minor,1108.32,5,2,1,0
POL103273,FL,1000,Female,Major,4900.48,4,3,1,1
POL107227,CA,1000,Male,Major,5379.59,18,0,9,1
POL103683,NY,1000,Male,Major,5631.36,3,0,1,0
POL106674,CA,1000,Female,Major,4488.38,3,0,7,0
POL106807,TX,1750,Male,Major,5871.06,11,1,4,0
POL109836,OH,1000,Male,Total Loss,10724.403749999998,18,1,7,1
POL101316,FL,1000,Male,Major,5259.75,3,0,8,1
POL103225,OH,500,Female,Major,5523.02,15,2,4,1
POL101072,CA,1000,Male,Trivial,479.54,17,2,4,1
POL104815,OH,1000,Female,Minor,1495.65,5,2,3,0
POL108548,TX,1750,Female,Total Loss,10724.403749999998,8,0,3,1
POL105752,CA,1000,Female,Major,4391.19,18,0,1,1
POL109240,TX,1000,Male,Trivial,559.61,11,0,4,0
POL104616,IL,500,Male,Minor,1567.68,12,1,9,0
POL103097,CA,500,Female,Minor,1595.12,3,1,4,0
POL106869,OH,1000,Female,Minor,1499.76,13,0,6,0
POL101300,CA,1000,Male,Trivial,572.76,14,0,3,0
POL107285,FL,1000,Female,Total Loss,10724.403749999998,14,1,9,1
POL106284,NY,500,Male,Major,5427.62,19,1,3,0
POL105495,TX,1750,Male,Total Loss,10724.403749999998,11,0,3,1
POL105291,NY,1750,Male,Major,5789.67,17,2,2,1
POL101798,CA,500,Female,Trivial,397.76,1,0,5,0
POL105203,IL,500,Male,Minor,1239.52,18,1,7,0
POL108227,CA,1000,Female,Minor,1206.18,7,1,2,0
POL105047,FL,1000,Male,Trivial,507.17,9,3,2,0
POL106441,CA,500,Male,Trivial,511.5,4,0,6,1
POL108105,PA,1000,Female,Major,6717.26,8,3,7,1
POL102359,CA,1000,Male,Major,5829.99,13,2,8,1
POL109475,IL,500,Female,Minor,1337.14,13,2,5,1
POL103654,CA,1000,Male,Major,6290.21,18,0,7,1
POL107052,OH,500,Male,Total Loss,10724.403749999998,8,1,9,1
POL101286,CA,1750,Female,Minor,1170.99,5,1,5,0
POL109221,FL,1750,Male,Minor,1497.15,16,0,7,0
POL104445,OH,1000,Female,Major,5297.81,8,1,4,0
POL102137,IL,1000,Male,Trivial,460.07,3,0,3,0
POL106787,IL,1000,Female,Major,4896.56,6,0,3,0
POL109850,PA,1000,Male,Major,6230.5,2,1,4,0
POL108601,IL,1000,Male,Trivial,396.99,9,0,1,0
POL109061,OH,1750,Male,Minor,1421.1,6,3,1,0
POL106894,FL,1000,Male,Minor,2048.06,9,2,7,0
POL108661,TX,1750,Male,Major,4853.59,11,0,3,0
POL107151,CA,1000,Male,Minor,1947.89,6,1,7,0
POL100963,TX,1000,Male,Trivial,434.59,16,1,6,1
POL106012,OH,1000,Male,Minor,1719.61,19,2,3,1
POL104882,IL,1000,Male,Major,5065.05,6,3,3,1
POL100140,OH,500,Female,Major,4156.42,10,2,4,0
POL109126,TX,1750,Male,Trivial,634.74,5,0,5,0
POL106936,TX,500,Female,Minor,1384.41,8,0,4,1
POL106542,OH,1000,Female,Major,4818.07,13,1,7,0
POL105243,OH,1750,Male,Major,4531.96,8,1,9,0
POL104431,FL,1750,Male,Total Loss,10724.403749999998,1,1,2,1
POL100406,TX,500,Female,Minor,1120.59,5,2,2,0
POL108212,CA,500,Male,Major,5094.17,7,4,9,1
POL108464,OH,1000,Female,Trivial,503.61,3,1,5,0
POL108719,FL,1750,Male,Major,5430.6,7,0,6,1
POL108234,CA,500,Female,Trivial,530.44,15,1,7,0
POL104399,CA,500,Female,Minor,1260.17,1,1,1,1
POL105252,PA,500,Male,Trivial,465.92,4,1,7,0
POL100011,OH,1000,Male,Major,6434.05,18,2,8,1
POL104760,FL,1000,Male,Minor,1264.28,19,4,9,0
POL101177,CA,1750,Female,Minor,1444.67,17,0,7,0
POL102863,FL,1000,Male,Trivial,425.6,10,1,1,0
POL106471,IL,1000,Female,Minor,1453.75,11,0,1,1
POL106228,IL,500,Female,Major,4602.71,16,0,6,1
POL102989,OH,500,Female,Minor,1701.2,2,4,5,0
POL107117,CA,500,Female,Trivial,454.35,3,2,1,0
POL107010,NY,1750,Male,Major,4250.71,19,1,1,1
POL108649,NY,1000,Male,Minor,1367.14,5,1,4,0
POL101440,OH,500,Male,Trivial,555.67,19,2,9,0
POL109845,TX,500,Male,Total Loss,10724.403749999998,19,0,5,1
POL102875,FL,1000,Female,Major,4958.4,7,1,5,0
POL109193,IL,500,Female,Minor,1077.76,10,0,7,0
POL108881,TX,1000,Female,Major,4562.07,16,4,5,0
POL107232,CA,1000,Male,Minor,1579.55,10,1,7,0
POL103726,CA,1750,Male,Trivial,483.35,2,0,2,1
POL102772,IL,500,Female,Trivial,625.95,19,2,7,0
POL100454,CA,1750,Female,Minor,1047.86,13,2,7,0
POL108189,TX,1750,Female,Trivial,546.49,2,0,3,0
POL101367,OH,1750,Female,Major,4672.4,18,2,7,0
POL103712,IL,1000,Male,Trivial,389.04,8,1,2,0
POL109950,FL,1000,Male,Major,5621.54,7,2,9,0
POL101388,OH,1750,Male,Major,4785.0,3,2,4,0
POL101000,NY,1000,Female,Minor,1202.4,15,1,8,0
POL107761,CA,1750,Male,Trivial,528.77,18,4,7,0
POL103553,FL,500,Male,Minor,1576.69,2,0,2,0
POL104114,PA,500,Male,Major,3552.74,11,1,9,1
POL101667,OH,1750,Female,Total Loss,10724.403749999998,19,0,4,1
POL103173,NY,1750,Female,Trivial,492.99,7,1,8,0
POL109833,OH,1750,Male,Minor,1504.59,12,2,9,0
POL100488,OH,1000,Female,Trivial,491.24,13,1,9,0
POL103230,FL,500,Female,Trivial,575.89,10,1,3,0
POL103828,IL,500,Female,Major,5533.71,7,1,6,1
POL108743,CA,1750,Female,Total Loss,10724.403749999998,15,1,2,1
POL105208,OH,500,Female,Major,5441.95,19,0,4,0
POL107848,CA,1000,Female,Major,5947.19,17,4,3,1
POL105704,OH,500,Male,Trivial,535.5,9,0,2,0
POL109737,CA,1000,Male,Minor,1747.17,17,0,9,0
POL108133,TX,1000,Female,Major,5285.57,2,0,8,0
POL100703,CA,1750,Female,Trivial,590.14,16,1,2,1
POL105105,CA,1750,Female,Minor,1386.58,6,2,1,1
POL108986,TX,1750,Female,Trivial,537.7,18,0,5,0
POL103291,OH,500,Male,Major,5048.86,11,1,6,1
POL108125,CA,500,Male,Minor,1509.41,11,2,8,0
POL109729,CA,1000,Male,Minor,1367.15,8,0,2,0
POL109115,FL,1000,Male,Minor,1323.97,12,1,2,0
POL104909,FL,500,Male,Trivial,410.07,4,0,1,1
POL104440,OH,1000,Male,Trivial,525.41,10,1,5,0
POL100986,PA,500,Female,Trivial,418.74,16,0,3,0
POL109790,NY,500,Female,Minor,1326.89,13,1,8,1
POL109156,OH,500,Male,Trivial,427.9,6,2,6,0
POL107705,CA,1750,Male,Minor,1229.45,5,1,4,0
POL106257,PA,500,Male,Major,5742.03,4,1,4,0
POL106089,CA,1750,Male,Total Loss,10724.403749999998,14,1,9,1
POL105238,CA,1000,Male,Trivial,443.67,17,0,1,0
POL101198,IL,1000,Female,Minor,1656.43,13,1,7,0
POL109164,OH,1750,Male,Trivial,521.66,12,2,6,0
POL107519,CA,1000,Male,Major,5184.53,5,1,2,1
POL106812,CA,1750,Female,Major,4972.54,10,0,5,0
POL108320,CA,500,Female,Minor,1514.76,5,1,5,1
POL107175,FL,1000,Female,Minor,1566.6,15,1,6,0
POL104470,OH,1750,Male,Major,4135.59,15,1,3,1
POL100891,OH,500,Female,Major,5134.57,13,0,4,1
POL101969,CA,1000,Female,Minor,1567.25,1,1,9,0
POL105757,TX,500,Female,Major,4753.68,15,1,3,0
POL106527,IL,1000,Female,Trivial,533.73,11,0,9,0
POL106294,OH,500,Female,Minor,1423.44,9,0,4,0
POL107595,OH,1000,Male,Minor,1342.38,12,0,5,0
POL103249,PA,1000,Male,Minor,1653.5,3,0,9,0
POL106570,FL,1000,Male,Minor,1488.72,6,3,6,1
POL106638,CA,1000,Male,Major,4805.79,8,1,4,0
POL107351,CA,1000,Male,Minor,1809.46,2,0,4,0
POL109267,NY,1000,Male,Minor,1667.05,7,0,6,0
POL107473,FL,1000,Female,Total Loss,10724.403749999998,1,1,9,1
POL109299,CA,1750,Male,Minor,1550.64,12,1,2,0
POL108765,IL,1000,Male,Major,3838.72,5,2,5,1
POL101239,NY,500,Male,Major,4161.68,19,2,8,1
POL102289,NY,500,Male,Total Loss,10724.403749999998,14,0,5,1
POL102740,TX,1000,Female,Minor,1500.9,6,0,2,1
POL108467,FL,500,Female,Minor,1825.69,16,1,6,0
POL104585,OH,1000,Female,Trivial,477.01,3,1,4,0
POL101229,TX,1000,Female,Minor,1102.77,14,0,5,1
POL106980,NY,1000,Male,Minor,1724.54,18,1,4,0
POL105178,FL,1000,Male,Minor,1299.05,17,3,4,1
POL104293,OH,500,Male,Major,5340.43,5,0,7,1
POL101058,FL,500,Female,Minor,1718.3,8,1,2,1
POL106262,NY,1750,Male,Minor,1246.27,12,1,6,1
POL100281,TX,1000,Female,Major,5208.11,15,1,7,0
POL100968,FL,1000,Female,Trivial,504.82,14,2,9,0
POL103953,CA,1000,Male,Total Loss,10724.403749999998,5,2,3,1
POL101939,CA,1000,Female,Major,4996.27,6,1,6,1
POL108553,TX,1000,Male,Trivial,445.53,17,0,8,0
POL101274,FL,500,Female,Major,5636.02,11,3,4,1
POL100619,IL,500,Male,Trivial,450.08,17,0,9,0
POL108595,FL,1750,Male,Major,5293.74,8,0,4,1
POL101742,IL,1000,Male,Minor,1234.15,12,0,6,1
POL101390,NY,500,Female,Minor,1587.5,4,0,9,1
POL102203,CA,1000,Female,Trivial,413.88,17,1,3,0
POL103568,IL,1750,Female,Major,5521.86,16,0,6,1
POL106116,PA,1750,Male,Major,5134.08,18,1,8,1
POL106052,FL,1000,Female,Major,4198.42,9,1,6,0
POL103178,IL,500,Female,Major,4038.18,2,2,2,1
POL103192,OH,500,Male,Minor,1549.16,8,0,7,0
POL106099,OH,1750,Male,Major,4673.69,2,0,4,1
POL107029,NY,1000,Female,Trivial,403.7,6,0,4,1
POL100575,OH,1750,Female,Major,5443.97,1,1,1,0
POL106656,NY,1000,Female,Minor,1696.76,9,1,3,0
POL107115,OH,1000,Male,Trivial,529.67,16,1,7,0
POL108895,CA,1000,Male,Minor,1131.15,16,1,6,1
POL106276,NY,500,Female,Minor,1199.32,3,0,8,1
POL109078,IL,500,Female,Minor,1261.7,1,1,6,0
POL105897,TX,1750,Female,Major,4516.17,9,1,7,0
POL105724,CA,1750,Female,Minor,1928.55,12,1,9,0
POL100269,NY,1000,Male,Minor,1681.46,19,1,2,0
POL100629,NY,1000,Female,Minor,1816.05,19,2,9,0
POL103081,OH,500,Female,Total Loss,10724.403749999998,17,2,2,1
POL103466,FL,1000,Female,Minor,1671.58,19,0,2,0
POL106430,IL,500,Male,Total Loss,10724.403749999998,5,0,1,1
POL109406,NY,500,Male,Minor,1451.03,10,1,3,1
POL107062,PA,1750,Male,Minor,1462.1,8,0,3,0
POL109825,IL,1000,Male,Total Loss,10724.403749999998,2,0,9,1
POL105543,IL,1000,Female,Major,5401.38,9,0,5,1
POL104356,NY,1750,Female,Major,5880.95,5,1,9,0
POL102113,OH,1750,Female,Trivial,500.12,9,0,9,0
POL108219,IL,1000,Male,Major,4047.49,1,0,3,0
POL103216,NY,1000,Female,Minor,1486.68,12,1,8,1
POL103814,NY,1000,Male,Major,4569.47,5,0,1,0
POL108321,PA,1000,Female,Major,6332.56,4,4,1,1
POL108681,IL,1000,Male,Total Loss,10724.403749999998,6,0,8,1
POL102278,PA,1000,Female,Trivial,580.77,19,1,3,0
POL104599,NY,1750,Male,Major,4960.56,1,0,8,1
POL100013,NY,1000,Male,Major,5431.27,14,0,6,1
POL109320,NY,1000,Female,Minor,1526.76,13,2,4,0
POL101525,NY,1000,Male,Major,4622.38,12,2,8,1
POL102365,CA,500,Male,Minor,1622.99,14,2,6,0
POL104648,OH,1750,Female,Major,4854.75,4,2,5,1
POL100374,CA,1750,Male,Minor,1656.27,9,3,7,1
POL108612,OH,1000,Male,Minor,1784.15,7,2,1,0
POL106477,CA,1000,Female,Minor,1390.17,18,0,5,0
POL100525,FL,1000,Male,Minor,1689.97,11,0,4,0
POL106895,OH,1000,Male,Major,5172.11,16,0,8,0
POL103591,NY,1000,Female,Minor,1762.25,19,0,2,1
POL107904,CA,1000,Male,Trivial,431.21,17,1,6,1
POL102958,NY,1000,Male,Trivial,412.17,17,0,9,0
POL100529,OH,500,Male,Trivial,485.38,10,1,5,0
POL103714,OH,500,Female,Minor,1696.72,18,2,9,0
POL104732,IL,500,Male,Minor,1246.79,4,3,3,1
POL101394,TX,1000,Female,Major,4509.06,16,3,5,1
POL105631,FL,1000,Male,Minor,1053.55,2,1,8,1
POL106563,FL,1000,Female,Minor,1596.91,4,1,6,0
POL104703,FL,1000,Female,Major,5678.44,17,1,4,1
POL101712,IL,1000,Female,Trivial,448.76,8,0,2,0
POL109853,FL,1000,Male,Minor,1966.16,1,2,6,0
POL100955,TX,1750,Female,Minor,1399.56,15,0,9,1
POL106675,OH,1000,Male,Minor,2027.2,11,1,1,0
POL103453,TX,500,Female,Major,5356.43,16,2,3,1
POL102071,FL,1000,Female,Minor,1293.09,8,1,8,1
POL109838,IL,500,Female,Minor,1806.44,10,0,4,0
POL100158,NY,1750,Male,Minor,1441.32,11,0,8,0
POL107005,TX,1750,Male,Trivial,539.13,11,1,3,0
POL100352,PA,500,Male,Major,6102.28,6,0,1,1
POL106078,FL,1000,Female,Minor,1501.92,13,0,9,0
POL106236,PA,500,Male,Minor,1444.16,9,1,6,1
POL102920,TX,1750,Female,Major,4561.05,2,0,7,0
POL108503,OH,1000,Female,Minor,1554.09,8,0,8,1
POL104644,IL,1000,Male,Total Loss,10724.403749999998,2,1,8,1
POL100661,OH,500,Male,Trivial,541.38,13,1,5,0
POL107057,NY,1750,Male,Minor,1196.95,11,1,8,1
POL103665,TX,1750,Female,Minor,1350.58,9,0,1,0
POL107979,IL,1000,Female,Minor,1503.04,9,1,1,0
POL100306,FL,1750,Male,Minor,1278.19,10,2,1,0
POL104790,CA,1000,Male,Minor,1402.14,13,3,9,0
POL102356,OH,1750,Male,Major,3487.81,19,1,4,1
POL101927,FL,500,Female,Total Loss,10724.403749999998,14,2,5,1
POL109426,NY,500,Male,Trivial,405.48,4,1,4,0
POL103427,PA,1000,Male,Minor,1723.11,4,2,7,0
POL103638,NY,1000,Male,Trivial,460.03,12,0,3,0
POL101266,TX,1000,Male,Minor,2033.56,13,3,2,1
POL101560,TX,1000,Female,Minor,1451.3,8,1,7,1
POL107179,FL,1750,Female,Minor,1525.67,2,0,8,0
POL104109,FL,500,Female,Major,4630.13,3,1,2,1
POL107867,TX,500,Male,Total Loss,10724.403749999998,9,1,3,1
POL104904,OH,1000,Female,Total Loss,10724.403749999998,5,2,9,1
POL107294,NY,1000,Male,Major,5517.47,10,3,3,0
POL100514,CA,1000,Female,Minor,1787.68,11,1,3,1
POL100894,PA,1000,Male,Major,4622.88,17,0,3,1
POL100021,CA,500,Male,Minor,1381.44,13,1,4,0
POL100899,CA,1000,Male,Major,5179.68,11,0,4,1
POL100207,PA,500,Female,Major,5293.37,7,1,5,1
POL100458,CA,500,Male,Total Loss,10724.403749999998,15,2,8,1
POL102430,PA,1750,Male,Major,4756.62,2,0,5,1
POL108442,PA,1750,Female,Minor,1574.03,5,0,2,0
POL103389,PA,500,Male,Major,5525.52,4,1,7,1
POL103911,NY,500,Female,Minor,1327.2,6,0,7,0
POL105383,CA,1750,Male,Trivial,474.05,1,0,7,0
POL100552,FL,1000,Male,Minor,1264.54,6,2,9,0
POL103144,NY,500,Female,Minor,2027.17,11,0,1,1
POL106917,OH,1000,Male,Minor,1630.16,17,0,9,0
POL102056,FL,1750,Male,Trivial,559.8,2,3,3,0
POL101925,CA,1750,Male,Minor,1480.12,13,0,4,0
POL100634,CA,1000,Male,Minor,1611.57,14,1,3,0
POL106082,TX,500,Male,Minor,1412.54,8,0,8,1
POL108508,OH,500,Male,Trivial,481.65,16,2,8,1
POL109365,FL,1000,Male,Minor,1159.67,11,3,9,0
POL109776,FL,1000,Male,Trivial,501.67,5,0,5,1
